valor_original,valor_normalizado,codigo_dane,metodo,confianza,revisado
BARAYA,BARAYA,41078,exact,100.00,True
BARAYA HUILA,BARAYA HUILA,41078,exact,99.00,True
"BARAYA, HUILA",BARAYA HUILA,41078,exact,99.00,True
BARBACOAS,BARBACOAS,52079,exact,100.00,True
BARBACOAS DEPARTAMENTO DE NARIÑO,BARBACOAS DEPARTAMENTO DE NARINO,52079,exact,99.00,True
BARBACOAS NARIÑO,BARBACOAS NARINO,52079,exact,99.00,True
BARBOSA - ANTIOQUIA,BARBOSA ANTIOQUIA,5079,exact,97.00,True
BARBOSA - SANTANDER,BARBOSA SANTANDER,68077,exact,97.00,True
"BARBOSA, SANTANDER",BARBOSA SANTANDER,68077,exact,97.00,True
BARICHARA,BARICHARA,68079,exact,100.00,True
BARICHARA SANTANDER,BARICHARA SANTANDER,68079,exact,99.00,True
BARICHARA-SANTANDER,BARICHARA SANTANDER,68079,exact,99.00,True
BARRANCA DE UPIA,BARRANCA DE UPIA,50110,exact,100.00,True
BARRANCA DE UPIA - META,BARRANCA DE UPIA META,50110,exact,99.00,True
BARRANCA DE UPIA META,BARRANCA DE UPIA META,50110,exact,99.00,True
BARRANCABERMEJA,BARRANCABERMEJA,68081,exact,100.00,True
BARRANCABERMEJA-SANTANDER,BARRANCABERMEJA SANTANDER,68081,exact,99.00,True
BARRANCABERMEJA.,BARRANCABERMEJA,68081,exact,100.00,True
BARRANCABERMEJA|,BARRANCABERMEJA,68081,exact,100.00,True
BARRANCAS,BARRANCAS,44078,exact,100.00,True
BARRANCAS-LA GUAJIRA,BARRANCAS LA GUAJIRA,44078,exact,99.00,True
BARRANCO DE LOBA BOLIVAR,BARRANCO DE LOBA BOLIVAR,13074,exact,99.00,True
BARRANQUILLA   ATLANTICO,BARRANQUILLA ATLANTICO,8001,exact,99.00,True
BARRANQUILLA  ATLÁNTICO,BARRANQUILLA ATLANTICO,8001,exact,99.00,True
BARRANQUILLA ATLÁNTICO,BARRANQUILLA ATLANTICO,8001,exact,99.00,True
BARRANQUILLA – ATLANTICO,BARRANQUILLA ATLANTICO,8001,exact,99.00,True
"BECERRIL , CESAR",BECERRIL CESAR,20045,exact,99.00,True
"BECERRIL ,CESAR",BECERRIL CESAR,20045,exact,99.00,True
BECERRIL - CESAR,BECERRIL CESAR,20045,exact,99.00,True
BECERRIL -CESAR,BECERRIL CESAR,20045,exact,99.00,True
BECERRIL BOLIVAR,BECERRIL BOLIVAR,20045,exact,99.00,True
BECERRIL CESAR,BECERRIL CESAR,20045,exact,99.00,True
BECERRIL- CESAR,BECERRIL CESAR,20045,exact,99.00,True
BECERRIL-CESAR,BECERRIL CESAR,20045,exact,99.00,True
BELALCAZAR,BELALCAZAR,17088,exact,100.00,True
BELALCAZAR - CAUCA,BELALCAZAR CAUCA,17088,exact,99.00,True
BELALCAZAR CALDAS,BELALCAZAR CALDAS,17088,exact,99.00,True
BELALCAZAR CAUCA,BELALCAZAR CAUCA,17088,exact,99.00,True
BELALCAZAR-CALDAS,BELALCAZAR CALDAS,17088,exact,99.00,True
"BELALCÁZAR , CALDAS",BELALCAZAR CALDAS,17088,exact,99.00,True
BELALCÁZAR - CALDAS,BELALCAZAR CALDAS,17088,exact,99.00,True
BELEN  DE UMBRIA,BELEN DE UMBRIA,66088,exact,100.00,True
BELEN DE LOS ANDAQUIES CAQUETA,BELEN DE LOS ANDAQUIES CAQUETA,18094,exact,99.00,True
BELEN DE UMBRIA - RISARALDA,BELEN DE UMBRIA RISARALDA,66088,exact,99.00,True
BELEN DE UMBRIA-RISARALDA,BELEN DE UMBRIA RISARALDA,66088,exact,99.00,True
BELEN NARIÑO,BELEN NARINO,52083,exact,97.00,True
BELLO,BELLO,5088,exact,100.00,True
BELLO - ANTIOQUIA,BELLO ANTIOQUIA,5088,exact,99.00,True
BELLO-ANTIOQUIA,BELLO ANTIOQUIA,5088,exact,99.00,True
BELMIRA ANTIOQUIA,BELMIRA ANTIOQUIA,5086,exact,99.00,True
BELMIRA-ANTIOQUIA,BELMIRA ANTIOQUIA,5086,exact,99.00,True
BELTRAN - CUNDINAMARCA,BELTRAN CUNDINAMARCA,25086,exact,99.00,True
BELÉN BOYACÁ,BELEN BOYACA,15087,exact,97.00,True
BELÉN DE UMBRÍA,BELEN DE UMBRIA,66088,exact,100.00,True
"BELÉN DE UMBRÍA , RISARALDA",BELEN DE UMBRIA RISARALDA,66088,exact,99.00,True
BELÉN DE UMBRÍA RISARALDA,BELEN DE UMBRIA RISARALDA,66088,exact,99.00,True
BELÉN DE UMBRÍA – - RISARALDA,BELEN DE UMBRIA RISARALDA,66088,exact,99.00,True
BETANIA,BETANIA,5091,exact,100.00,True
BETANIA ANTIOQUIA,BETANIA ANTIOQUIA,5091,exact,99.00,True
BETULIA  SANTANDER,BETULIA SANTANDER,68092,exact,97.00,True
"BETULIA , SANTANDER",BETULIA SANTANDER,68092,exact,97.00,True
BETULIA SANTANDER,BETULIA SANTANDER,68092,exact,97.00,True
BOAVITA - BOYACÁ,BOAVITA BOYACA,15097,exact,99.00,True
BOAVITA BOYACA,BOAVITA BOYACA,15097,exact,99.00,True
BOAVITA-BOYACA,BOAVITA BOYACA,15097,exact,99.00,True
BOCHALEMA,BOCHALEMA,54099,exact,100.00,True
BOJACA - CUNDINAMARCA,BOJACA CUNDINAMARCA,25099,exact,99.00,True
BOJACÁ CUNDINAMARCA,BOJACA CUNDINAMARCA,25099,exact,99.00,True
BOLIVAR Turbaco,BOLIVAR TURBACO,13836,exact,99.00,True
BOSCONIA,BOSCONIA,20060,exact,100.00,True
BOSCONIA-CESAR,BOSCONIA CESAR,20060,exact,99.00,True
BOYACA,BOYACA,15104,exact,100.00,True
BRICEÑO BOYACA,BRICENO BOYACA,15106,exact,97.00,True
BUCARAMANGA,BUCARAMANGA,68001,exact,100.00,True
BUCARAMANGA  SANTANDER,BUCARAMANGA SANTANDER,68001,exact,99.00,True
"BUCARAMANGA , SANTANDER",BUCARAMANGA SANTANDER,68001,exact,99.00,True
BUCARAMANGA - SANTANDER .,BUCARAMANGA SANTANDER,68001,exact,99.00,True
BUCARAMANGA SANTANDER,BUCARAMANGA SANTANDER,68001,exact,99.00,True
BUCARAMANGA- SANTANDER,BUCARAMANGA SANTANDER,68001,exact,99.00,True
BUCARASICA,BUCARASICA,54109,exact,100.00,True
BUCARASICA NORTE DE SANTANDER,BUCARASICA NORTE DE SANTANDER,54109,exact,99.00,True
BUENAVISTA - CÓRDOBA,BUENAVISTA CORDOBA,23079,exact,97.00,True
BUENAVISTA BOYACÁ,BUENAVISTA BOYACA,15109,exact,97.00,True
BUENAVISTA CÓRDOBA,BUENAVISTA CORDOBA,23079,exact,97.00,True
BUENAVISTA QUINDÍO,BUENAVISTA QUINDIO,63111,exact,97.00,True
BUENAVISTA SUCRE,BUENAVISTA SUCRE,70110,exact,97.00,True
BUENAVISTA-SUCRE,BUENAVISTA SUCRE,70110,exact,97.00,True
BUENOS AIRES - CAUCA,BUENOS AIRES CAUCA,19110,exact,99.00,True
BUENOS AIRES CAUCA,BUENOS AIRES CAUCA,19110,exact,99.00,True
BUESACO,BUESACO,52110,exact,100.00,True
BUGALAGRANDE - VALLE DEL CAUCA,BUGALAGRANDE VALLE DEL CAUCA,76113,exact,99.00,True
Bajo Baudó,BAJO BAUDO,27077,exact,100.00,True
"Balboa , Risaralda",BALBOA RISARALDA,66075,exact,97.00,True
Baranoa,BARANOA,8078,exact,100.00,True
Baranoa - Atlántico,BARANOA ATLANTICO,8078,exact,99.00,True
Baranoa Atlántico,BARANOA ATLANTICO,8078,exact,99.00,True
"Baranoa, Atlántico",BARANOA ATLANTICO,8078,exact,99.00,True
Barbacoas  Nariño,BARBACOAS NARINO,52079,exact,99.00,True
"Barbacoas , Nariño",BARBACOAS NARINO,52079,exact,99.00,True
"Barbacoas , Nariño ,",BARBACOAS NARINO,52079,exact,99.00,True
Barbosa  Santander,BARBOSA SANTANDER,68077,exact,97.00,True
"Barbosa , Santander",BARBOSA SANTANDER,68077,exact,97.00,True
"Barbosa , Santander .",BARBOSA SANTANDER,68077,exact,97.00,True
Barbosa Antioquia,BARBOSA ANTIOQUIA,5079,exact,97.00,True
Barbosa Santander,BARBOSA SANTANDER,68077,exact,97.00,True
Barbosa-Santander,BARBOSA SANTANDER,68077,exact,97.00,True
Barranca de Upía ( Meta ),BARRANCA DE UPIA META,50110,exact,99.00,True
Barranca de Upía Meta,BARRANCA DE UPIA META,50110,exact,99.00,True
Barrancabermeja,BARRANCABERMEJA,68081,exact,100.00,True
Barrancabermeja  Santander,BARRANCABERMEJA SANTANDER,68081,exact,99.00,True
"Barrancabermeja ,",BARRANCABERMEJA,68081,exact,100.00,True
"Barrancabermeja , SANTANDER",BARRANCABERMEJA SANTANDER,68081,exact,99.00,True
Barrancabermeja - Santander,BARRANCABERMEJA SANTANDER,68081,exact,99.00,True
Barrancabermeja Santander,BARRANCABERMEJA SANTANDER,68081,exact,99.00,True
"Barrancabermeja, Santander",BARRANCABERMEJA SANTANDER,68081,exact,99.00,True
Barrancas,BARRANCAS,44078,exact,100.00,True
"Barrancas ,",BARRANCAS,44078,exact,100.00,True
"Barrancas , La Guajira",BARRANCAS LA GUAJIRA,44078,exact,99.00,True
Barrancas La Guajira,BARRANCAS LA GUAJIRA,44078,exact,99.00,True
Barranco de Loba,BARRANCO DE LOBA,13074,exact,100.00,True
Barranquilla,BARRANQUILLA,8001,exact,100.00,True
Barranquilla ( Atlántico ),BARRANQUILLA ATLANTICO,8001,exact,99.00,True
"Barranquilla ,",BARRANQUILLA,8001,exact,100.00,True
"Barranquilla , Atlántico",BARRANQUILLA ATLANTICO,8001,exact,99.00,True
Barranquilla -,BARRANQUILLA,8001,exact,100.00,True
Barranquilla - Atlantico,BARRANQUILLA ATLANTICO,8001,exact,99.00,True
Barranquilla -Atlántico,BARRANQUILLA ATLANTICO,8001,exact,99.00,True
"Barranquilla, Atlántico",BARRANQUILLA ATLANTICO,8001,exact,99.00,True
Barranquilla- Atlántico,BARRANQUILLA ATLANTICO,8001,exact,99.00,True
Barranquilla-Atlántico,BARRANQUILLA ATLANTICO,8001,exact,99.00,True
Becerril,BECERRIL,20045,exact,100.00,True
Becerril  Cesar,BECERRIL CESAR,20045,exact,99.00,True
"Becerril , Cesar",BECERRIL CESAR,20045,exact,99.00,True
"Belalcazar, Caldas",BELALCAZAR CALDAS,17088,exact,99.00,True
Belen De Umbria -Risaralda,BELEN DE UMBRIA RISARALDA,66088,exact,99.00,True
Belen De Umbria Risaralda,BELEN DE UMBRIA RISARALDA,66088,exact,99.00,True
Bello,BELLO,5088,exact,100.00,True
Bello Antioquia,BELLO ANTIOQUIA,5088,exact,99.00,True
Belmira,BELMIRA,5086,exact,100.00,True
Beltrán Cundinamarca,BELTRAN CUNDINAMARCA,25086,exact,99.00,True
Belén - Boyacá,BELEN BOYACA,15087,exact,97.00,True
"Belén de Umbría , Risaralda .",BELEN DE UMBRIA RISARALDA,66088,exact,99.00,True
Belén – Boyacá,BELEN BOYACA,15087,exact,97.00,True
Betulia Antioquia,BETULIA ANTIOQUIA,5093,exact,97.00,True
Boavita,BOAVITA,15097,exact,100.00,True
Bojacá,BOJACA,25099,exact,100.00,True
"Bosconia ,",BOSCONIA,20060,exact,100.00,True
Bosconia - Cesar,BOSCONIA CESAR,20060,exact,99.00,True
Bosconia Cesar,BOSCONIA CESAR,20060,exact,99.00,True
Bucaramanga - Santander,BUCARAMANGA SANTANDER,68001,exact,99.00,True
"Bucaramanga, Santander",BUCARAMANGA SANTANDER,68001,exact,99.00,True
Bucaramanga-Santander,BUCARAMANGA SANTANDER,68001,exact,99.00,True
Buenavista  Sucre,BUENAVISTA SUCRE,70110,exact,97.00,True
"Buenavista , Sucre",BUENAVISTA SUCRE,70110,exact,97.00,True
Buenavista - Sucre,BUENAVISTA SUCRE,70110,exact,97.00,True
Buesaco,BUESACO,52110,exact,100.00,True
Buesaco Nariño,BUESACO NARINO,52110,exact,99.00,True
Bugalagrande,BUGALAGRANDE,76113,exact,100.00,True
"Bugalagrande , Valle del Cauca",BUGALAGRANDE VALLE DEL CAUCA,76113,exact,99.00,True
Bugalagrande Valle del Cauca,BUGALAGRANDE VALLE DEL CAUCA,76113,exact,99.00,True
CABRERA CUNDINAMARCA,CABRERA CUNDINAMARCA,25120,exact,97.00,True
CABUYARO META,CABUYARO META,50124,exact,99.00,True
CACHIPAY,CACHIPAY,25123,exact,100.00,True
CACHIPAY CUNDINAMARCA,CACHIPAY CUNDINAMARCA,25123,exact,99.00,True
CACHIRA,CACHIRA,54128,exact,100.00,True
CACOTA,CACOTA,54125,exact,100.00,True
CAICEDO PUTUMAYO,CAICEDO PUTUMAYO,5125,exact,99.00,True
CAICEDONIA,CAICEDONIA,76122,exact,100.00,True
CAIMITO,CAIMITO,70124,exact,100.00,True
CAIMITO  SUCRE,CAIMITO SUCRE,70124,exact,99.00,True
CAIMITO - SUCRE,CAIMITO SUCRE,70124,exact,99.00,True
CAIMITO SUCRE,CAIMITO SUCRE,70124,exact,99.00,True
CAJAMARCA,CAJAMARCA,73124,exact,100.00,True
CAJIBIO,CAJIBIO,19130,exact,100.00,True
CAJIBIO CAUCA,CAJIBIO CAUCA,19130,exact,99.00,True
CAJIBIO-CAUCA,CAJIBIO CAUCA,19130,exact,99.00,True
CAJIBÍO - CAUCA,CAJIBIO CAUCA,19130,exact,99.00,True
CAJICA,CAJICA,25126,exact,100.00,True
CAJICA - CUNDINAMARCA,CAJICA CUNDINAMARCA,25126,exact,99.00,True
CAJICA CUNDINAMARCA,CAJICA CUNDINAMARCA,25126,exact,99.00,True
CAJICÀ – CUNDINAMARCA,CAJICA CUNDINAMARCA,25126,exact,99.00,True
CAJICÁ -  CUNDINAMARCA,CAJICA CUNDINAMARCA,25126,exact,99.00,True
CAJICÁ – - CUNDINAMARCA,CAJICA CUNDINAMARCA,25126,exact,99.00,True
CAJICÁ – CUNDINAMARCA,CAJICA CUNDINAMARCA,25126,exact,99.00,True
CAJICÁ – CUNDINAMARCA -,CAJICA CUNDINAMARCA,25126,exact,99.00,True
CAJICÁ-CUNDINAMARCA,CAJICA CUNDINAMARCA,25126,exact,99.00,True
CALAMAR BOLIVAR,CALAMAR BOLIVAR,13140,exact,97.00,True
CALAMAR GUAVIARE,CALAMAR GUAVIARE,95015,exact,97.00,True
CALARCA - QUINDIO,CALARCA QUINDIO,63130,exact,99.00,True
CALARCÁ,CALARCA,63130,exact,100.00,True
"CALARCÁ , QUINDÍO",CALARCA QUINDIO,63130,exact,99.00,True
CALARCÁ- QUINDÍO,CALARCA QUINDIO,63130,exact,99.00,True
CALDAS LA DORADA,CALDAS LA DORADA,17380,exact,99.00,True
CALDONO CAUCA,CALDONO CAUCA,19137,exact,99.00,True
CALIFORNIA SANTANDER,CALIFORNIA SANTANDER,68132,exact,99.00,True
CALIFORNIA – SANTANDER,CALIFORNIA SANTANDER,68132,exact,99.00,True
CALIMA-VALLE DEL CAUCA,CALIMA VALLE DEL CAUCA,76126,exact,99.00,True
CALOTO,CALOTO,19142,exact,100.00,True
"CALOTO , CAUCA",CALOTO CAUCA,19142,exact,99.00,True
CALOTO - CAUCA,CALOTO CAUCA,19142,exact,99.00,True
CALOTO CAUCA,CALOTO CAUCA,19142,exact,99.00,True
CAMPO DE LA CRUZ- ATLANTICO,CAMPO DE LA CRUZ ATLANTICO,8137,exact,99.00,True
CAMPOALEGRE,CAMPOALEGRE,41132,exact,100.00,True
CAMPOALEGRE - HUILA,CAMPOALEGRE HUILA,41132,exact,99.00,True
CAMPOALEGRE -HUILA,CAMPOALEGRE HUILA,41132,exact,99.00,True
CAMPOALEGRE HUILA,CAMPOALEGRE HUILA,41132,exact,99.00,True
CAMPOALEGRE- HUILA,CAMPOALEGRE HUILA,41132,exact,99.00,True
CAMPOALEGRE-HUILA,CAMPOALEGRE HUILA,41132,exact,99.00,True
CANALETE CÓRDOBA,CANALETE CORDOBA,23090,exact,99.00,True
CANALETE-CORDOBA,CANALETE CORDOBA,23090,exact,99.00,True
CANDELARIA ATLANTICO,CANDELARIA ATLANTICO,8141,exact,97.00,True
"CANTAGALLO , BOLÍVAR",CANTAGALLO BOLIVAR,13160,exact,99.00,True
CANTAGALLO BOLIVAR,CANTAGALLO BOLIVAR,13160,exact,99.00,True
CANTAGALLO-BOLIVAR,CANTAGALLO BOLIVAR,13160,exact,99.00,True
CAPARRAPI CUNDINAMARCA,CAPARRAPI CUNDINAMARCA,25148,exact,99.00,True
CAPARRAPÍ,CAPARRAPI,25148,exact,100.00,True
CAQUEZA,CAQUEZA,25151,exact,100.00,True
CARACOLI,CARACOLI,5142,exact,100.00,True
CARAMANTA,CARAMANTA,5145,exact,100.00,True
CARAMANTA ANTIOQUIA,CARAMANTA ANTIOQUIA,5145,exact,99.00,True
CARCASI SANTANDER,CARCASI SANTANDER,68152,exact,99.00,True
CARCASÍ,CARCASI,68152,exact,100.00,True
CAREPA,CAREPA,5147,exact,100.00,True
CAREPA - ANTIOQUIA,CAREPA ANTIOQUIA,5147,exact,99.00,True
CAREPA- ANTIOQUIA,CAREPA ANTIOQUIA,5147,exact,99.00,True
CARMEN DE APICALA TOLIMA,CARMEN DE APICALA TOLIMA,73148,exact,99.00,True
CARMEN DE APICALÁ,CARMEN DE APICALA,73148,exact,100.00,True
CARMEN DE APICALÁ - TOLIMA,CARMEN DE APICALA TOLIMA,73148,exact,99.00,True
CARMEN DE CARUPA,CARMEN DE CARUPA,25154,exact,100.00,True
CARMEN DE CARUPA CUNDINAMARCA,CARMEN DE CARUPA CUNDINAMARCA,25154,exact,99.00,True
CARTAGENA  DE INDIAS,CARTAGENA DE INDIAS,13001,exact,100.00,True
CARTAGENA  DEL CHAIRÁ,CARTAGENA DEL CHAIRA,18150,exact,100.00,True
CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,13001,exact,100.00,True
CARTAGENA DE INDIAS - BOLÍVAR,CARTAGENA DE INDIAS BOLIVAR,13001,exact,99.00,True
CARTAGENA DE INDIAS|,CARTAGENA DE INDIAS,13001,exact,100.00,True
CARTAGENA DEL CHAIRA,CARTAGENA DEL CHAIRA,18150,exact,100.00,True
CARTAGENA DEL CHAIRA CAQUETA,CARTAGENA DEL CHAIRA CAQUETA,18150,exact,99.00,True
CARTAGO  VALLE DEL CAUCA,CARTAGO VALLE DEL CAUCA,76147,exact,99.00,True
CARTAGO - VALLE DEL CAUCA,CARTAGO VALLE DEL CAUCA,76147,exact,99.00,True
CARTAGO -VALLE DEL CAUCA,CARTAGO VALLE DEL CAUCA,76147,exact,99.00,True
CARTAGO VALLE DEL CAUCA,CARTAGO VALLE DEL CAUCA,76147,exact,99.00,True
CARTAGO-VALLE DEL CAUCA,CARTAGO VALLE DEL CAUCA,76147,exact,99.00,True
CASABIANCA,CASABIANCA,73152,exact,100.00,True
CASABIANCA TOLIMA,CASABIANCA TOLIMA,73152,exact,99.00,True
CASTILLA  LA NUEVA,CASTILLA LA NUEVA,50150,exact,100.00,True
CASTILLA LA NUEVA,CASTILLA LA NUEVA,50150,exact,100.00,True
CASTILLA LA NUEVA  - META,CASTILLA LA NUEVA META,50150,exact,99.00,True
CASTILLA LA NUEVA  META,CASTILLA LA NUEVA META,50150,exact,99.00,True
CASTILLA LA NUEVA ( META ),CASTILLA LA NUEVA META,50150,exact,99.00,True
CASTILLA LA NUEVA META,CASTILLA LA NUEVA META,50150,exact,99.00,True
CASTILLA LA NUEVA-META,CASTILLA LA NUEVA META,50150,exact,99.00,True
CAUCASIA . ANTIOQUIA,CAUCASIA ANTIOQUIA,5154,exact,99.00,True
CAUCASIA CESAR,CAUCASIA CESAR,5154,exact,99.00,True
CEPITA,CEPITA,68160,exact,100.00,True
CEPITÁ SANTANDER,CEPITA SANTANDER,68160,exact,99.00,True
CERETE,CERETE,23162,exact,100.00,True
CERETE - CÓRDOBA,CERETE CORDOBA,23162,exact,99.00,True
"CERETE, CORDOBA",CERETE CORDOBA,23162,exact,99.00,True
CERETÉ - CÓRDOBA,CERETE CORDOBA,23162,exact,99.00,True
CERETÉ – CÓRDOBA,CERETE CORDOBA,23162,exact,99.00,True
CERRITO,CERRITO,68162,exact,100.00,True
CERRITO  SANTANDER,CERRITO SANTANDER,68162,exact,99.00,True
CERRITO SANTANDER,CERRITO SANTANDER,68162,exact,99.00,True
CHACHAGUI,CHACHAGUI,52240,exact,100.00,True
CHAGUANÍ,CHAGUANI,25168,exact,100.00,True
CHALAN SUCRE,CHALAN SUCRE,70230,exact,99.00,True
CHAMEZA CASANARE,CHAMEZA CASANARE,85015,exact,99.00,True
CHAMEZA-CASANARE,CHAMEZA CASANARE,85015,exact,99.00,True
CHAPARRAL,CHAPARRAL,73168,exact,100.00,True
CHAPARRAL- TOLIMA,CHAPARRAL TOLIMA,73168,exact,99.00,True
CHAPARRAL-TOLIMA,CHAPARRAL TOLIMA,73168,exact,99.00,True
CHARALA,CHARALA,68167,exact,100.00,True
CHARALA  SANTANDER,CHARALA SANTANDER,68167,exact,99.00,True
CHARALA - SANTANDER,CHARALA SANTANDER,68167,exact,99.00,True
CHARALA SANTANDER,CHARALA SANTANDER,68167,exact,99.00,True
CHARALÁ - SANTANDER,CHARALA SANTANDER,68167,exact,99.00,True
CHARTA SANTANDER,CHARTA SANTANDER,68169,exact,99.00,True
CHIA,CHIA,25175,exact,100.00,True
"CHIA , CUNDINAMARCA",CHIA CUNDINAMARCA,25175,exact,99.00,True
CHIA - CUNDINAMARCA,CHIA CUNDINAMARCA,25175,exact,99.00,True
CHIA -CUNDINAMARCA -,CHIA CUNDINAMARCA,25175,exact,99.00,True
CHIA CUNDINAMARCA,CHIA CUNDINAMARCA,25175,exact,99.00,True
"CHIA, CUNDINAMARCA",CHIA CUNDINAMARCA,25175,exact,99.00,True
CHIA-CUNDINAMARCA,CHIA CUNDINAMARCA,25175,exact,99.00,True
CHIMA SANTANDER,CHIMA SANTANDER,68176,exact,97.00,True
CHIMICHAGUA,CHIMICHAGUA,20175,exact,100.00,True
CHIMICHAGUA - CESAR,CHIMICHAGUA CESAR,20175,exact,99.00,True
CHIMICHAGUA CESAR,CHIMICHAGUA CESAR,20175,exact,99.00,True
CHIMÁ - CÓRDOBA,CHIMA CORDOBA,23168,exact,97.00,True
CHIMÁ CORDOBA,CHIMA CORDOBA,23168,exact,97.00,True
CHINACOTA,CHINACOTA,54172,exact,100.00,True
CHINCHINA  CALDAS,CHINCHINA CALDAS,17174,exact,99.00,True
CHINCHINA- CALDAS,CHINCHINA CALDAS,17174,exact,99.00,True
CHINCHINA-CALDAS,CHINCHINA CALDAS,17174,exact,99.00,True
CHINCHINÁ,CHINCHINA,17174,exact,100.00,True
"CHINCHINÁ , CALDAS",CHINCHINA CALDAS,17174,exact,99.00,True
CHINU - CORDOBA,CHINU CORDOBA,23182,exact,99.00,True
CHINU-CORDOBA,CHINU CORDOBA,23182,exact,99.00,True
"CHINÁCOTA , NORTE DE SANTANDER",CHINACOTA NORTE DE SANTANDER,54172,exact,99.00,True
CHINÚ CÓRDOBA,CHINU CORDOBA,23182,exact,99.00,True
CHINÚ- CÓRDOBA,CHINU CORDOBA,23182,exact,99.00,True
CHIPAQUE-CUNDINAMARCA,CHIPAQUE CUNDINAMARCA,25178,exact,99.00,True
CHIQUINQUIRA-BOYACA,CHIQUINQUIRA BOYACA,15176,exact,99.00,True
CHIQUINQUIRÁ - BOYACÁ,CHIQUINQUIRA BOYACA,15176,exact,99.00,True
CHIRIGUANA,CHIRIGUANA,20178,exact,100.00,True
CHIRIGUANÁ - CESAR,CHIRIGUANA CESAR,20178,exact,99.00,True
CHISCAS,CHISCAS,15180,exact,100.00,True
CHITA BOYACA,CHITA BOYACA,15183,exact,99.00,True
CHOACHI CUNDINAMARCA,CHOACHI CUNDINAMARCA,25181,exact,99.00,True
CHOACHÍ,CHOACHI,25181,exact,100.00,True
CHOACHÍ  CUNDINAMARCA,CHOACHI CUNDINAMARCA,25181,exact,99.00,True
CHOCONTA,CHOCONTA,25183,exact,100.00,True
CHOCONTA CUNDINAMARCA,CHOCONTA CUNDINAMARCA,25183,exact,99.00,True
CHOCONTÁ-CUNDINAMARCA,CHOCONTA CUNDINAMARCA,25183,exact,99.00,True
CHÍA,CHIA,25175,exact,100.00,True
CHÍA  -CUNDINAMARCA,CHIA CUNDINAMARCA,25175,exact,99.00,True
CHÍA  CUNDINAMARCA,CHIA CUNDINAMARCA,25175,exact,99.00,True
CHÍA -CUNDINAMARCA,CHIA CUNDINAMARCA,25175,exact,99.00,True
CHÍQUIZA - BOYACÁ,CHIQUIZA BOYACA,15232,exact,99.00,True
CIENAGA,CIENAGA,47189,exact,100.00,True
"CIENAGA ,  MAGDALENA",CIENAGA MAGDALENA,47189,exact,99.00,True
CIENAGA DE ORO,CIENAGA DE ORO,23189,exact,100.00,True
CIENAGA DE ORO CORDOBA,CIENAGA DE ORO CORDOBA,23189,exact,99.00,True
CIENAGA MAGDALENA,CIENAGA MAGDALENA,47189,exact,99.00,True
CIENAGA-MAGDALENA,CIENAGA MAGDALENA,47189,exact,99.00,True
"CIENEGA , BOYACA",CIENEGA BOYACA,15189,exact,99.00,True
CIENEGA MAGDALENA,CIENEGA MAGDALENA,15189,exact,99.00,True
CIMITARRA,CIMITARRA,68190,exact,100.00,True
CIMITARRA - SANTANDER,CIMITARRA SANTANDER,68190,exact,99.00,True
CIMITARRA-SANTANDER,CIMITARRA SANTANDER,68190,exact,99.00,True
CIRCASIA,CIRCASIA,63190,exact,100.00,True
CIRCASIA - QUINDÍO,CIRCASIA QUINDIO,63190,exact,99.00,True
CIRCASIA -QUINDIO,CIRCASIA QUINDIO,63190,exact,99.00,True
CIRCASIA QUINDIO,CIRCASIA QUINDIO,63190,exact,99.00,True
CIRCASIA – - QUINDÍO,CIRCASIA QUINDIO,63190,exact,99.00,True
CIRCASIA-QUINDIO,CIRCASIA QUINDIO,63190,exact,99.00,True
CIUDAD BOLIVAR,CIUDAD BOLIVAR,5101,exact,100.00,True
CIÉNAGA DE ORO - CORDOBA,CIENAGA DE ORO CORDOBA,23189,exact,99.00,True
CIÉNEGA,CIENEGA,15189,exact,100.00,True
CIÉNEGA - BOYACÁ,CIENEGA BOYACA,15189,exact,99.00,True
CLEMENCIA,CLEMENCIA,13222,exact,100.00,True
CLEMENCIA -BOLIVAR,CLEMENCIA BOLIVAR,13222,exact,99.00,True
CLEMENCIA BOLIVAR,CLEMENCIA BOLIVAR,13222,exact,99.00,True
CLEMENCIA CESAR,CLEMENCIA CESAR,13222,exact,99.00,True
CLEMENCIA- BOLIVAR,CLEMENCIA BOLIVAR,13222,exact,99.00,True
COELLO,COELLO,73200,exact,100.00,True
COGUA - CUNDINAMARCA,COGUA CUNDINAMARCA,25200,exact,99.00,True
COGUA-CUNDINAMARCA,COGUA CUNDINAMARCA,25200,exact,99.00,True
COLOMBIA HUILA,COLOMBIA HUILA,41206,exact,99.00,True
COLON PUTUMAYO,COLON PUTUMAYO,86219,exact,97.00,True
COLOSÓ,COLOSO,70204,exact,100.00,True
"COLOSÓ , SUCRE",COLOSO SUCRE,70204,exact,99.00,True
COLOSÓ Sucre,COLOSO SUCRE,70204,exact,99.00,True
COMBITA BOYACA,COMBITA BOYACA,15204,exact,99.00,True
CONCEPCIÓN - SANTANDER,CONCEPCION SANTANDER,68207,exact,97.00,True
CONCORDIA - ANTIOQUIA,CONCORDIA ANTIOQUIA,5209,exact,97.00,True
CONCORDIA ANTIOQUIA,CONCORDIA ANTIOQUIA,5209,exact,97.00,True
CONCORDIA MAGDALENA,CONCORDIA MAGDALENA,47205,exact,97.00,True
CONDOTO,CONDOTO,27205,exact,100.00,True
