valor_original,valor_normalizado,raw_norm,stripped,codigo_dane_sugerido,nombre_dane_sugerido,departamento_sugerido,metodo_nuevo,confianza_nueva,estado_revision,motivo,top_1_codigo,top_1_nombre,top_1_departamento,top_1_score_nuevo,top_2_codigo,top_2_nombre,top_2_departamento,top_2_score_nuevo,top_3_codigo,top_3_nombre,top_3_departamento,top_3_score_nuevo
"CUCUTA , NORTE DESANTANDER",CUCUTA NORTE DESANTANDER,CUCUTA NORTE DESANTANDER,CUCUTA NORTE DESANTANDER,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54553,PUERTO SANTANDER,NORTE DE SANTANDER,65.00,5658,SAN JOSÉ DE LA MONTAÑA,ANTIOQUIA,52.17,23670,SAN ANDRÉS DE SOTAVENTO,CÓRDOBA,51.06
CUCUTA - NORTE DE SANTANDER,CUCUTA NORTE DE SANTANDER,CUCUTA NORTE DE SANTANDER,CUCUTA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54223,CUCUTILLA,NORTE DE SANTANDER,84.00,15224,CUCAITA,BOYACÁ,76.92,25224,CUCUNUBÁ,CUNDINAMARCA,71.43
"Caldas ,Antioquia",CALDAS ANTIOQUIA,CALDAS ANTIOQUIA,,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,68.86,5145,CARAMANTA,ANTIOQUIA,60.00,5129,CALDAS,ANTIOQUIA,58.55
Caldas -Antioquia,CALDAS ANTIOQUIA,CALDAS ANTIOQUIA,,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,68.86,5145,CARAMANTA,ANTIOQUIA,60.00,5129,CALDAS,ANTIOQUIA,58.55
Caldas Ant,CALDAS ANT,CALDAS ANT,ANT,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25436,MANTA,CUNDINAMARCA,75.00,8436,MANATÍ,ATLÁNTICO,66.67,41306,GIGANTE,HUILA,60.00
Caldas Antioquia,CALDAS ANTIOQUIA,CALDAS ANTIOQUIA,,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,68.86,5145,CARAMANTA,ANTIOQUIA,60.00,5129,CALDAS,ANTIOQUIA,58.55
"Caldas Antioquia ,",CALDAS ANTIOQUIA,CALDAS ANTIOQUIA,,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,68.86,5145,CARAMANTA,ANTIOQUIA,60.00,5129,CALDAS,ANTIOQUIA,58.55
Caldas-Antioquia,CALDAS ANTIOQUIA,CALDAS ANTIOQUIA,,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,68.86,5145,CARAMANTA,ANTIOQUIA,60.00,5129,CALDAS,ANTIOQUIA,58.55
Cali,CALI,CALI,CALI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76126,CALIMA,VALLE DEL CAUCA,80.00,5885,YALÍ,ANTIOQUIA,75.00,5142,CARACOLÍ,ANTIOQUIA,66.67
Cali ( Valle del Cauca ),CALI VALLE DEL CAUCA,CALI VALLE DEL CAUCA,CALI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76126,CALIMA,VALLE DEL CAUCA,84.00,5885,YALÍ,ANTIOQUIA,75.00,5142,CARACOLÍ,ANTIOQUIA,66.67
"Cali ,",CALI,CALI,CALI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76126,CALIMA,VALLE DEL CAUCA,80.00,5885,YALÍ,ANTIOQUIA,75.00,5142,CARACOLÍ,ANTIOQUIA,66.67
Cali - Valle Del Cauca,CALI VALLE DEL CAUCA,CALI VALLE DEL CAUCA,CALI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76126,CALIMA,VALLE DEL CAUCA,84.00,5885,YALÍ,ANTIOQUIA,75.00,5142,CARACOLÍ,ANTIOQUIA,66.67
Cali -Valle Del Cauca,CALI VALLE DEL CAUCA,CALI VALLE DEL CAUCA,CALI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76126,CALIMA,VALLE DEL CAUCA,84.00,5885,YALÍ,ANTIOQUIA,75.00,5142,CARACOLÍ,ANTIOQUIA,66.67
Cali-Valle Del Cauca,CALI VALLE DEL CAUCA,CALI VALLE DEL CAUCA,CALI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76126,CALIMA,VALLE DEL CAUCA,84.00,5885,YALÍ,ANTIOQUIA,75.00,5142,CARACOLÍ,ANTIOQUIA,66.67
Candelaria,CANDELARIA,CANDELARIA,CANDELARIA,,,,,,PENDIENTE,nombre oficial ambiguo sin departamento suficiente,8141,CANDELARIA,ATLÁNTICO,100.00,76130,CANDELARIA,VALLE DEL CAUCA,100.00,63130,CALARCÁ,QUINDÍO,70.59
"Candelaria , Valle del Cauca",CANDELARIA VALLE DEL CAUCA,CANDELARIA VALLE DEL CAUCA,CANDELARIA,76130,CANDELARIA,VALLE DEL CAUCA,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
Candelaria -Valle del Cauca,CANDELARIA VALLE DEL CAUCA,CANDELARIA VALLE DEL CAUCA,CANDELARIA,76130,CANDELARIA,VALLE DEL CAUCA,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
Candelaria / Valle del Cauca,CANDELARIA VALLE DEL CAUCA,CANDELARIA VALLE DEL CAUCA,CANDELARIA,76130,CANDELARIA,VALLE DEL CAUCA,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
Candelaria- Valle del Cauca,CANDELARIA VALLE DEL CAUCA,CANDELARIA VALLE DEL CAUCA,CANDELARIA,76130,CANDELARIA,VALLE DEL CAUCA,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
Caucasia,CAUCASIA,CAUCASIA,CAUCASIA,5154,CAUCASIA,ANTIOQUIA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
Cucuta - N. De Santander,CUCUTA N DE SANTANDER,CUCUTA N DE SANTANDER,CUCUTA N DE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54223,CUCUTILLA,NORTE DE SANTANDER,60.00,15224,CUCAITA,BOYACÁ,55.56,25224,CUCUNUBÁ,CUNDINAMARCA,52.63
CÚCUTA,CUCUTA,CUCUTA,CUCUTA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54223,CUCUTILLA,NORTE DE SANTANDER,80.00,15224,CUCAITA,BOYACÁ,76.92,25224,CUCUNUBÁ,CUNDINAMARCA,71.43
CÚCUTA NORTE DE SANTANDER,CUCUTA NORTE DE SANTANDER,CUCUTA NORTE DE SANTANDER,CUCUTA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54223,CUCUTILLA,NORTE DE SANTANDER,84.00,15224,CUCAITA,BOYACÁ,76.92,25224,CUCUNUBÁ,CUNDINAMARCA,71.43
"CÚCUTA, NORTE DE SANTANDER",CUCUTA NORTE DE SANTANDER,CUCUTA NORTE DE SANTANDER,CUCUTA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54223,CUCUTILLA,NORTE DE SANTANDER,84.00,15224,CUCAITA,BOYACÁ,76.92,25224,CUCUNUBÁ,CUNDINAMARCA,71.43
Cúcuta,CUCUTA,CUCUTA,CUCUTA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54223,CUCUTILLA,NORTE DE SANTANDER,80.00,15224,CUCAITA,BOYACÁ,76.92,25224,CUCUNUBÁ,CUNDINAMARCA,71.43
Cúcuta  Norte de Santander,CUCUTA NORTE DE SANTANDER,CUCUTA NORTE DE SANTANDER,CUCUTA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54223,CUCUTILLA,NORTE DE SANTANDER,84.00,15224,CUCAITA,BOYACÁ,76.92,25224,CUCUNUBÁ,CUNDINAMARCA,71.43
Cúcuta  Santander,CUCUTA SANTANDER,CUCUTA SANTANDER,CUCUTA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54223,CUCUTILLA,NORTE DE SANTANDER,80.00,15224,CUCAITA,BOYACÁ,76.92,25224,CUCUNUBÁ,CUNDINAMARCA,71.43
L a Unión Valle  del Cauca,L A UNION VALLE DEL CAUCA,L A UNION VALLE DEL CAUCA,L A UNION,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76400,LA UNIÓN,VALLE DEL CAUCA,98.12,5400,LA UNIÓN,ANTIOQUIA,94.12,52399,LA UNIÓN,NARIÑO,94.12
LA TEBAIDA,LA TEBAIDA,LA TEBAIDA,LA TEBAIDA,63401,LA TEBAIDA,QUINDÍO,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
LA UNION VALLE DEL CAUCA.,LA UNION VALLE DEL CAUCA,LA UNION VALLE DEL CAUCA,LA UNION,76400,LA UNIÓN,VALLE DEL CAUCA,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
LA UNION VALLE DELCAUCA,LA UNION VALLE DELCAUCA,LA UNION VALLE DELCAUCA,LA UNION VALLE DELCAUCA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13655,SAN JACINTO DEL CAUCA,BOLÍVAR,59.09,18753,SAN VICENTE DEL CAGUÁN,CAQUETÁ,57.78,27250,EL LITORAL DEL SAN JUAN,CHOCÓ,56.52
La Union,LA UNION,LA UNION,LA UNION,,,,,,PENDIENTE,nombre oficial ambiguo sin departamento suficiente,5400,LA UNIÓN,ANTIOQUIA,100.00,52399,LA UNIÓN,NARIÑO,100.00,70400,LA UNIÓN,SUCRE,100.00
La Unión  Valle del Cauca,LA UNION VALLE DEL CAUCA,LA UNION VALLE DEL CAUCA,LA UNION,76400,LA UNIÓN,VALLE DEL CAUCA,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
"La Unión , Valle del Cauca",LA UNION VALLE DEL CAUCA,LA UNION VALLE DEL CAUCA,LA UNION,76400,LA UNIÓN,VALLE DEL CAUCA,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
La Unión - Valle del Cauca,LA UNION VALLE DEL CAUCA,LA UNION VALLE DEL CAUCA,LA UNION,76400,LA UNIÓN,VALLE DEL CAUCA,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
"La Unión - Valle del Cauca ,",LA UNION VALLE DEL CAUCA,LA UNION VALLE DEL CAUCA,LA UNION,76400,LA UNIÓN,VALLE DEL CAUCA,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
La Unión Valle del Cauca,LA UNION VALLE DEL CAUCA,LA UNION VALLE DEL CAUCA,LA UNION,76400,LA UNIÓN,VALLE DEL CAUCA,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
La Unión Valle del Cauca .,LA UNION VALLE DEL CAUCA,LA UNION VALLE DEL CAUCA,LA UNION,76400,LA UNIÓN,VALLE DEL CAUCA,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
La Unión – Valle del Cauca,LA UNION VALLE DEL CAUCA,LA UNION VALLE DEL CAUCA,LA UNION,76400,LA UNIÓN,VALLE DEL CAUCA,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
La Unión-Valle del Cauca,LA UNION VALLE DEL CAUCA,LA UNION VALLE DEL CAUCA,LA UNION,76400,LA UNIÓN,VALLE DEL CAUCA,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
MUNICIPAL BOLIVAR - VALLE,MUNICIPAL BOLIVAR VALLE,MUNICIPAL BOLIVAR VALLE,MUNICIPAL VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,73622,RONCESVALLES,TOLIMA,51.85,17001,MANIZALES,CALDAS,50.00,13442,MARÍA LA BAJA,BOLÍVAR,46.86
PALMIRA,PALMIRA,PALMIRA,PALMIRA,76520,PALMIRA,VALLE DEL CAUCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
"PALMIRA , VALLE DEL CAUCA",PALMIRA VALLE DEL CAUCA,PALMIRA VALLE DEL CAUCA,PALMIRA,76520,PALMIRA,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PALMIRA - VALLE DEL CAUCA,PALMIRA VALLE DEL CAUCA,PALMIRA VALLE DEL CAUCA,PALMIRA,76520,PALMIRA,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PALMIRA VALLEDEL CAUCA,PALMIRA VALLEDEL CAUCA,PALMIRA VALLEDEL CAUCA,PALMIRA VALLEDEL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8520,PALMAR DE VARELA,ATLÁNTICO,62.50,76520,PALMIRA,VALLE DEL CAUCA,60.87,68524,PALMAS DEL SOCORRO,SANTANDER,52.94
PICHINCHA SANTANDER,PICHINCHA SANTANDER,PICHINCHA SANTANDER,PICHINCHA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,17174,CHINCHINÁ,CALDAS,77.78,54172,CHINÁCOTA,NORTE DE SANTANDER,66.67,68549,PINCHOTE,SANTANDER,62.82
PINCHOTE,PINCHOTE,PINCHOTE,PINCHOTE,68549,PINCHOTE,SANTANDER,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
Palmira,PALMIRA,PALMIRA,PALMIRA,76520,PALMIRA,VALLE DEL CAUCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
Palmira  Valle del Cauca,PALMIRA VALLE DEL CAUCA,PALMIRA VALLE DEL CAUCA,PALMIRA,76520,PALMIRA,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"Palmira ,",PALMIRA,PALMIRA,PALMIRA,76520,PALMIRA,VALLE DEL CAUCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
"Palmira , Valle del Cauca",PALMIRA VALLE DEL CAUCA,PALMIRA VALLE DEL CAUCA,PALMIRA,76520,PALMIRA,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Palmira Valle Del Cauca,PALMIRA VALLE DEL CAUCA,PALMIRA VALLE DEL CAUCA,PALMIRA,76520,PALMIRA,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"Palmira, Valle Del Cauca",PALMIRA VALLE DEL CAUCA,PALMIRA VALLE DEL CAUCA,PALMIRA,76520,PALMIRA,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Palmira-Valle Del Cauca,PALMIRA VALLE DEL CAUCA,PALMIRA VALLE DEL CAUCA,PALMIRA,76520,PALMIRA,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Plamira Valle del Cauca,PLAMIRA VALLE DEL CAUCA,PLAMIRA VALLE DEL CAUCA,PLAMIRA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76520,PALMIRA,VALLE DEL CAUCA,89.71,41026,ALTAMIRA,HUILA,80.00,5086,BELMIRA,ANTIOQUIA,71.43
RESTREPO,RESTREPO,RESTREPO,RESTREPO,,,,,,PENDIENTE,nombre oficial ambiguo sin departamento suficiente,50606,RESTREPO,META,100.00,76606,RESTREPO,VALLE DEL CAUCA,100.00,5607,RETIRO,ANTIOQUIA,71.43
ROLDANILLO,ROLDANILLO,ROLDANILLO,ROLDANILLO,76622,ROLDANILLO,VALLE DEL CAUCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
ROLDANILLO  VALLE DEL CAUCA,ROLDANILLO VALLE DEL CAUCA,ROLDANILLO VALLE DEL CAUCA,ROLDANILLO,76622,ROLDANILLO,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
ROLDANILLO - VALLE DEL CAUCA,ROLDANILLO VALLE DEL CAUCA,ROLDANILLO VALLE DEL CAUCA,ROLDANILLO,76622,ROLDANILLO,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
ROLDANILLO -VALLE DEL CAUCA,ROLDANILLO VALLE DEL CAUCA,ROLDANILLO VALLE DEL CAUCA,ROLDANILLO,76622,ROLDANILLO,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
ROLDANILLO- VALLE DEL CAUCA,ROLDANILLO VALLE DEL CAUCA,ROLDANILLO VALLE DEL CAUCA,ROLDANILLO,76622,ROLDANILLO,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
RONALDILLO VALLE DEL CAUCA,RONALDILLO VALLE DEL CAUCA,RONALDILLO VALLE DEL CAUCA,RONALDILLO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76622,ROLDANILLO,VALLE DEL CAUCA,84.00,73861,VENADILLO,TOLIMA,73.68,19513,PADILLA,CAUCA,62.82
Restrepo - Valle del Cauca,RESTREPO VALLE DEL CAUCA,RESTREPO VALLE DEL CAUCA,RESTREPO,76606,RESTREPO,VALLE DEL CAUCA,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
Restrepo Valle del Cauca,RESTREPO VALLE DEL CAUCA,RESTREPO VALLE DEL CAUCA,RESTREPO,76606,RESTREPO,VALLE DEL CAUCA,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
"Roldanillo , Valle del Cauca",ROLDANILLO VALLE DEL CAUCA,ROLDANILLO VALLE DEL CAUCA,ROLDANILLO,76622,ROLDANILLO,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"Roldanillo , Valle del Cauca ,",ROLDANILLO VALLE DEL CAUCA,ROLDANILLO VALLE DEL CAUCA,ROLDANILLO,76622,ROLDANILLO,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Roldanillo Valle del Cauca,ROLDANILLO VALLE DEL CAUCA,ROLDANILLO VALLE DEL CAUCA,ROLDANILLO,76622,ROLDANILLO,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"Roldanillo, Valle del Cauca",ROLDANILLO VALLE DEL CAUCA,ROLDANILLO VALLE DEL CAUCA,ROLDANILLO,76622,ROLDANILLO,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SAN  JOSE  DE  CUCUTA,SAN JOSE DE CUCUTA,SAN JOSE DE CUCUTA,SAN JOSE DE CUCUTA,54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SAN JOSE  DE  CUCUTA,SAN JOSE DE CUCUTA,SAN JOSE DE CUCUTA,SAN JOSE DE CUCUTA,54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SAN JOSE  DE CUCUTA,SAN JOSE DE CUCUTA,SAN JOSE DE CUCUTA,SAN JOSE DE CUCUTA,54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SAN JOSE DE  CÚCUTA,SAN JOSE DE CUCUTA,SAN JOSE DE CUCUTA,SAN JOSE DE CUCUTA,54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SAN JOSE DE CUCUTA-,SAN JOSE DE CUCUTA,SAN JOSE DE CUCUTA,SAN JOSE DE CUCUTA,54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SAN JOSE DE CUCUTA|,SAN JOSE DE CUCUTA,SAN JOSE DE CUCUTA,SAN JOSE DE CUCUTA,54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SANTIAGO  DE CALI,SANTIAGO DE CALI,SANTIAGO DE CALI,SANTIAGO DE CALI,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SANTIAGO DE  CALI,SANTIAGO DE CALI,SANTIAGO DE CALI,SANTIAGO DE CALI,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SANTIAGO DE CALI,SANTIAGO DE CALI,SANTIAGO DE CALI,SANTIAGO DE CALI,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SANTIAGO DE CALI DEL CAUCA,SANTIAGO DE CALI DEL CAUCA,SANTIAGO DE CALI DEL CAUCA,SANTIAGO DE CALI DEL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,88.89,70820,SANTIAGO DE TOLÚ,SUCRE,72.22,66682,SANTA ROSA DE CABAL,RISARALDA,66.67
SANTIAGO DECALI,SANTIAGO DECALI,SANTIAGO DECALI,SANTIAGO DECALI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,96.77,70820,SANTIAGO DE TOLÚ,SUCRE,77.42,66682,SANTA ROSA DE CABAL,RISARALDA,70.59
SANTICALI,SANTICALI,SANTICALI,SANTICALI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,72.00,54680,SANTIAGO,NORTE DE SANTANDER,70.59,86760,SANTIAGO,PUTUMAYO,70.59
San José de Cúcuta,SAN JOSE DE CUCUTA,SAN JOSE DE CUCUTA,SAN JOSE DE CUCUTA,54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
"San José de Cúcuta ,",SAN JOSE DE CUCUTA,SAN JOSE DE CUCUTA,SAN JOSE DE CUCUTA,54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
Sanjose de Cúcuta,SANJOSE DE CUCUTA,SANJOSE DE CUCUTA,SANJOSE DE CUCUTA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,97.14,23682,SAN JOSÉ DE URÉ,CÓRDOBA,75.00,15664,SAN JOSÉ DE PARE,BOYACÁ,72.73
Santiago de Cali,SANTIAGO DE CALI,SANTIAGO DE CALI,SANTIAGO DE CALI,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
"Santiago de Cali ,",SANTIAGO DE CALI,SANTIAGO DE CALI,SANTIAGO DE CALI,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
Santiago de Cali|,SANTIAGO DE CALI,SANTIAGO DE CALI,SANTIAGO DE CALI,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
TABAIDA-QUINDIO,TABAIDA QUINDIO,TABAIDA QUINDIO,TABAIDA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,63401,LA TEBAIDA,QUINDÍO,74.59,18029,ALBANIA,CAQUETÁ,71.43,44035,ALBANIA,LA GUAJIRA,71.43
TEBAIDA QUINDÍO,TEBAIDA QUINDIO,TEBAIDA QUINDIO,TEBAIDA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,63401,LA TEBAIDA,QUINDÍO,86.35,41797,TESALIA,HUILA,71.43,73408,LÉRIDA,TOLIMA,61.54
TULUA,TULUA,TULUA,TULUA,76834,TULUÁ,VALLE DEL CAUCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
TULUA  VALLE DEL CAUCA,TULUA VALLE DEL CAUCA,TULUA VALLE DEL CAUCA,TULUA,76834,TULUÁ,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
TULUA - VALLE DEL CAUCA,TULUA VALLE DEL CAUCA,TULUA VALLE DEL CAUCA,TULUA,76834,TULUÁ,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
TULUÁ,TULUA,TULUA,TULUA,76834,TULUÁ,VALLE DEL CAUCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
TULUÁ -VALLE DEL CAUCA,TULUA VALLE DEL CAUCA,TULUA VALLE DEL CAUCA,TULUA,76834,TULUÁ,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
TULUÁ VALLE DEL CAUCA,TULUA VALLE DEL CAUCA,TULUA VALLE DEL CAUCA,TULUA,76834,TULUÁ,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
TULUÁ-VALLE DEL CAUCA,TULUA VALLE DEL CAUCA,TULUA VALLE DEL CAUCA,TULUA,76834,TULUÁ,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Tebaida  Quindío,TEBAIDA QUINDIO,TEBAIDA QUINDIO,TEBAIDA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,63401,LA TEBAIDA,QUINDÍO,86.35,41797,TESALIA,HUILA,71.43,73408,LÉRIDA,TOLIMA,61.54
