valor_original,valor_normalizado,raw_norm,stripped,codigo_dane_sugerido,nombre_dane_sugerido,departamento_sugerido,metodo_nuevo,confianza_nueva,estado_revision,motivo,top_1_codigo,top_1_nombre,top_1_departamento,top_1_score_nuevo,top_2_codigo,top_2_nombre,top_2_departamento,top_2_score_nuevo,top_3_codigo,top_3_nombre,top_3_departamento,top_3_score_nuevo
Cúcuta,CUCUTA,CUCUTA,CUCUTA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54223,CUCUTILLA,NORTE DE SANTANDER,80.00,15224,CUCAITA,BOYACÁ,76.92,25224,CUCUNUBÁ,CUNDINAMARCA,71.43
Cúcuta  Norte de Santander,CUCUTA NORTE DE SANTANDER,CUCUTA NORTE DE SANTANDER,CUCUTA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54223,CUCUTILLA,NORTE DE SANTANDER,84.00,15224,CUCAITA,BOYACÁ,76.92,25224,CUCUNUBÁ,CUNDINAMARCA,71.43
Cúcuta  Santander,CUCUTA SANTANDER,CUCUTA SANTANDER,CUCUTA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54223,CUCUTILLA,NORTE DE SANTANDER,80.00,15224,CUCAITA,BOYACÁ,76.92,25224,CUCUNUBÁ,CUNDINAMARCA,71.43
L a Unión Valle  del Cauca,L A UNION VALLE DEL CAUCA,L A UNION VALLE DEL CAUCA,L A UNION,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76400,LA UNIÓN,VALLE DEL CAUCA,98.12,5400,LA UNIÓN,ANTIOQUIA,94.12,52399,LA UNIÓN,NARIÑO,94.12
LA UNION VALLE DELCAUCA,LA UNION VALLE DELCAUCA,LA UNION VALLE DELCAUCA,LA UNION VALLE DELCAUCA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13655,SAN JACINTO DEL CAUCA,BOLÍVAR,59.09,18753,SAN VICENTE DEL CAGUÁN,CAQUETÁ,57.78,27250,EL LITORAL DEL SAN JUAN,CHOCÓ,56.52
La Union,LA UNION,LA UNION,LA UNION,,,,,,PENDIENTE,nombre oficial ambiguo sin departamento suficiente,5400,LA UNIÓN,ANTIOQUIA,100.00,52399,LA UNIÓN,NARIÑO,100.00,70400,LA UNIÓN,SUCRE,100.00
MUNICIPAL BOLIVAR - VALLE,MUNICIPAL BOLIVAR VALLE,MUNICIPAL BOLIVAR VALLE,MUNICIPAL VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,73622,RONCESVALLES,TOLIMA,51.85,17001,MANIZALES,CALDAS,50.00,13442,MARÍA LA BAJA,BOLÍVAR,46.86
PALMIRA VALLEDEL CAUCA,PALMIRA VALLEDEL CAUCA,PALMIRA VALLEDEL CAUCA,PALMIRA VALLEDEL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8520,PALMAR DE VARELA,ATLÁNTICO,62.50,76520,PALMIRA,VALLE DEL CAUCA,60.87,68524,PALMAS DEL SOCORRO,SANTANDER,52.94
PICHINCHA SANTANDER,PICHINCHA SANTANDER,PICHINCHA SANTANDER,PICHINCHA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,17174,CHINCHINÁ,CALDAS,77.78,54172,CHINÁCOTA,NORTE DE SANTANDER,66.67,68549,PINCHOTE,SANTANDER,62.82
Plamira Valle del Cauca,PLAMIRA VALLE DEL CAUCA,PLAMIRA VALLE DEL CAUCA,PLAMIRA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76520,PALMIRA,VALLE DEL CAUCA,89.71,41026,ALTAMIRA,HUILA,80.00,5086,BELMIRA,ANTIOQUIA,71.43
RESTREPO,RESTREPO,RESTREPO,RESTREPO,,,,,,PENDIENTE,nombre oficial ambiguo sin departamento suficiente,50606,RESTREPO,META,100.00,76606,RESTREPO,VALLE DEL CAUCA,100.00,5607,RETIRO,ANTIOQUIA,71.43
RONALDILLO VALLE DEL CAUCA,RONALDILLO VALLE DEL CAUCA,RONALDILLO VALLE DEL CAUCA,RONALDILLO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76622,ROLDANILLO,VALLE DEL CAUCA,84.00,73861,VENADILLO,TOLIMA,73.68,19513,PADILLA,CAUCA,62.82
SANTIAGO DE CALI DEL CAUCA,SANTIAGO DE CALI DEL CAUCA,SANTIAGO DE CALI DEL CAUCA,SANTIAGO DE CALI DEL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,88.89,70820,SANTIAGO DE TOLÚ,SUCRE,72.22,66682,SANTA ROSA DE CABAL,RISARALDA,66.67
SANTIAGO DECALI,SANTIAGO DECALI,SANTIAGO DECALI,SANTIAGO DECALI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,96.77,70820,SANTIAGO DE TOLÚ,SUCRE,77.42,66682,SANTA ROSA DE CABAL,RISARALDA,70.59
SANTICALI,SANTICALI,SANTICALI,SANTICALI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,72.00,54680,SANTIAGO,NORTE DE SANTANDER,70.59,86760,SANTIAGO,PUTUMAYO,70.59
Sanjose de Cúcuta,SANJOSE DE CUCUTA,SANJOSE DE CUCUTA,SANJOSE DE CUCUTA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,97.14,23682,SAN JOSÉ DE URÉ,CÓRDOBA,75.00,15664,SAN JOSÉ DE PARE,BOYACÁ,72.73
TABAIDA-QUINDIO,TABAIDA QUINDIO,TABAIDA QUINDIO,TABAIDA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,63401,LA TEBAIDA,QUINDÍO,74.59,18029,ALBANIA,CAQUETÁ,71.43,44035,ALBANIA,LA GUAJIRA,71.43
TEBAIDA QUINDÍO,TEBAIDA QUINDIO,TEBAIDA QUINDIO,TEBAIDA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,63401,LA TEBAIDA,QUINDÍO,86.35,41797,TESALIA,HUILA,71.43,73408,LÉRIDA,TOLIMA,61.54
Tebaida  Quindío,TEBAIDA QUINDIO,TEBAIDA QUINDIO,TEBAIDA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,63401,LA TEBAIDA,QUINDÍO,86.35,41797,TESALIA,HUILA,71.43,73408,LÉRIDA,TOLIMA,61.54
Tebaida - Quindío,TEBAIDA QUINDIO,TEBAIDA QUINDIO,TEBAIDA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,63401,LA TEBAIDA,QUINDÍO,86.35,41797,TESALIA,HUILA,71.43,73408,LÉRIDA,TOLIMA,61.54
UNIION VALLE DEL CAUCA,UNIION VALLE DEL CAUCA,UNIION VALLE DEL CAUCA,UNIION,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76400,LA UNIÓN,VALLE DEL CAUCA,75.43,25372,JUNÍN,CUNDINAMARCA,72.73,5400,LA UNIÓN,ANTIOQUIA,71.43
UNIÓN VALLE DEL CAUCA,UNION VALLE DEL CAUCA,UNION VALLE DEL CAUCA,UNION,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76400,LA UNIÓN,VALLE DEL CAUCA,80.92,25372,JUNÍN,CUNDINAMARCA,80.00,5400,LA UNIÓN,ANTIOQUIA,76.92
Unión - Valle del Cauca,UNION VALLE DEL CAUCA,UNION VALLE DEL CAUCA,UNION,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76400,LA UNIÓN,VALLE DEL CAUCA,80.92,25372,JUNÍN,CUNDINAMARCA,80.00,5400,LA UNIÓN,ANTIOQUIA,76.92
VALLE DEL CAUCA CALI,VALLE DEL CAUCA CALI,VALLE DEL CAUCA CALI,CALI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76126,CALIMA,VALLE DEL CAUCA,84.00,5885,YALÍ,ANTIOQUIA,75.00,5142,CARACOLÍ,ANTIOQUIA,66.67
ZARAZAL-VALLE DEL CAUCA,ZARAZAL VALLE DEL CAUCA,ZARAZAL VALLE DEL CAUCA,ZARAZAL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76895,ZARZAL,VALLE DEL CAUCA,96.31,5895,ZARAGOZA,ANTIOQUIA,80.00,5790,TARAZÁ,ANTIOQUIA,76.92
ronaldillo velle del cauca,RONALDILLO VELLE DEL CAUCA,RONALDILLO VELLE DEL CAUCA,RONALDILLO VELLE DEL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76622,ROLDANILLO,VALLE DEL CAUCA,53.33,13300,HATILLO DE LOBA,BOLÍVAR,51.43,73861,VENADILLO,TOLIMA,48.28
|BOGOTÁ D.C,BOGOTA DC,BOGOTA DC,BOGOTA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,11001,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",75.00,15755,SOCOTÁ,BOYACÁ,66.67,15097,BOAVITA,BOYACÁ,61.54
ABREGO N DE SANTANDER,ABREGO N DE SANTANDER,ABREGO N DE SANTANDER,ABREGO N DE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54003,ÁBREGO,NORTE DE SANTANDER,70.59,15377,LABRANZAGRANDE,BOYACÁ,56.00,8634,SABANAGRANDE,ATLÁNTICO,52.17
"ACACIAS HERMIDES EUSEBIO NOVOA MONDRAGON ,",ACACIAS HERMIDES EUSEBIO NOVOA MONDRAGON,ACACIAS HERMIDES EUSEBIO NOVOA MONDRAGON,ACACIAS HERMIDES EUSEBIO NOVOA MONDRAGON,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5658,SAN JOSÉ DE LA MONTAÑA,ANTIOQUIA,41.94,13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,40.00,27245,EL CARMEN DE ATRATO,CHOCÓ,37.29
ACACIAS META No.0488,ACACIAS META NO 0488,ACACIAS META NO 0488,ACACIAS NO 0488,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,50006,ACACÍAS,META,67.64,13780,TALAIGUA NUEVO,BOLÍVAR,48.28,68147,CAPITANEJO,SANTANDER,48.00
ACACIAS No.0750,ACACIAS NO 0750,ACACIAS NO 0750,ACACIAS NO 0750,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,50006,ACACÍAS,META,63.64,13780,TALAIGUA NUEVO,BOLÍVAR,48.28,68147,CAPITANEJO,SANTANDER,48.00
ACACIAS No.0872,ACACIAS NO 0872,ACACIAS NO 0872,ACACIAS NO 0872,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,50006,ACACÍAS,META,63.64,13780,TALAIGUA NUEVO,BOLÍVAR,48.28,68147,CAPITANEJO,SANTANDER,48.00
ACACIAS-META  CHAVARRO RONDON EDWIN,ACACIAS META CHAVARRO RONDON EDWIN,ACACIAS META CHAVARRO RONDON EDWIN,ACACIAS CHAVARRO RONDON EDWIN,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,47720,SANTA BÁRBARA DE PINTO,MAGDALENA,43.14,50006,ACACÍAS,META,42.89,81591,PUERTO RONDÓN,ARAUCA,42.86
AGUA DE DIOS CUMDINAMARACA,AGUA DE DIOS CUMDINAMARACA,AGUA DE DIOS CUMDINAMARACA,AGUA DE DIOS CUMDINAMARACA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25001,AGUA DE DIOS,CUNDINAMARCA,63.16,25328,GUAYABAL DE SÍQUIMA,CUNDINAMARCA,53.33,5659,SAN JUAN DE URABÁ,ANTIOQUIA,51.16
AGUAZUL CASANRE,AGUAZUL CASANRE,AGUAZUL CASANRE,AGUAZUL CASANRE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,85010,AGUAZUL,CASANARE,63.64,52323,GUALMATÁN,NARIÑO,58.33,17013,AGUADAS,CALDAS,54.55
AIPE JUILA,AIPE JUILA,AIPE JUILA,AIPE JUILA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,41016,AIPE,HUILA,57.14,25599,APULO,CUNDINAMARCA,53.33,15516,PAIPA,BOYACÁ,53.33
AL CEJA DEL TAMBO,AL CEJA DEL TAMBO,AL CEJA DEL TAMBO,AL CEJA DEL TAMBO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,19256,EL TAMBO,CAUCA,64.00,52260,EL TAMBO,NARIÑO,64.00,27245,EL CARMEN DE ATRATO,CHOCÓ,61.11
ALBANIA,ALBANIA,ALBANIA,ALBANIA,,,,,,PENDIENTE,nombre oficial ambiguo sin departamento suficiente,18029,ALBANIA,CAQUETÁ,100.00,44035,ALBANIA,LA GUAJIRA,100.00,68020,ALBANIA,SANTANDER,100.00
ALBANIA -LA GUAJIRA RIOHACHA,ALBANIA LA GUAJIRA RIOHACHA,ALBANIA LA GUAJIRA RIOHACHA,ALBANIA RIOHACHA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,44001,RIOHACHA,LA GUAJIRA,70.67,44035,ALBANIA,LA GUAJIRA,64.87,18029,ALBANIA,CAQUETÁ,60.87
ALBANIA-GUAJIRA,ALBANIA GUAJIRA,ALBANIA GUAJIRA,ALBANIA GUAJIRA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,18029,ALBANIA,CAQUETÁ,63.64,44035,ALBANIA,LA GUAJIRA,63.64,68020,ALBANIA,SANTANDER,63.64
ALBÁN,ALBAN,ALBAN,ALBAN,,,,,,PENDIENTE,nombre oficial ambiguo sin departamento suficiente,25019,ALBÁN,CUNDINAMARCA,100.00,52019,ALBÁN,NARIÑO,100.00,18029,ALBANIA,CAQUETÁ,83.33
ALBÁN CUNDINAMRACA,ALBAN CUNDINAMRACA,ALBAN CUNDINAMRACA,ALBAN CUNDINAMRACA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,18029,ALBANIA,CAQUETÁ,56.00,44035,ALBANIA,LA GUAJIRA,56.00,68020,ALBANIA,SANTANDER,56.00
ALCALA VALLE,ALCALA VALLE,ALCALA VALLE,ALCALA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76020,ALCALÁ,VALLE DEL CAUCA,66.67,13160,CANTAGALLO,BOLÍVAR,54.55,25269,FACATATIVÁ,CUNDINAMARCA,54.55
ALTOS DE ROSARIO,ALTOS DE ROSARIO,ALTOS DE ROSARIO,ALTOS DE ROSARIO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13030,ALTOS DEL ROSARIO,BOLÍVAR,96.97,54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,72.73,52256,EL ROSARIO,NARIÑO,69.23
ANDALUCIA - V,ANDALUCIA V,ANDALUCIA V,ANDALUCIA V,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76036,ANDALUCÍA,VALLE DEL CAUCA,90.00,8675,SANTA LUCÍA,ATLÁNTICO,72.73,68385,LANDÁZURI,SANTANDER,60.00
ANDALUCIA - VALLE,ANDALUCIA VALLE,ANDALUCIA VALLE,ANDALUCIA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76036,ANDALUCÍA,VALLE DEL CAUCA,75.00,8675,SANTA LUCÍA,ATLÁNTICO,61.54,73622,RONCESVALLES,TOLIMA,51.85
ANDALUCIA-VALLE,ANDALUCIA VALLE,ANDALUCIA VALLE,ANDALUCIA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76036,ANDALUCÍA,VALLE DEL CAUCA,75.00,8675,SANTA LUCÍA,ATLÁNTICO,61.54,73622,RONCESVALLES,TOLIMA,51.85
ANDES ANT,ANDES ANT,ANDES ANT,ANDES ANT,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5034,ANDES,ANTIOQUIA,71.43,23672,SAN ANTERO,CÓRDOBA,63.16,73275,FLANDES,TOLIMA,62.50
ANSERMANUEVO VALLE,ANSERMANUEVO VALLE,ANSERMANUEVO VALLE,ANSERMANUEVO VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76041,ANSERMANUEVO,VALLE DEL CAUCA,80.00,17042,ANSERMA,CALDAS,56.00,15494,NUEVO COLÓN,BOYACÁ,48.28
ANSERMANUEVO VALLLE,ANSERMANUEVO VALLLE,ANSERMANUEVO VALLLE,ANSERMANUEVO VALLLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76041,ANSERMANUEVO,VALLE DEL CAUCA,77.42,17042,ANSERMA,CALDAS,53.85,15494,NUEVO COLÓN,BOYACÁ,46.67
ANTONIO NARIÑO,ANTONIO NARINO,ANTONIO NARINO,ANTONIO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,73675,SAN ANTONIO,TOLIMA,77.78,5040,ANORÍ,ANTIOQUIA,66.67,5656,SAN JERÓNIMO,ANTIOQUIA,63.16
APARTADO - ANTIQUIA,APARTADO ANTIQUIA,APARTADO ANTIQUIA,APARTADO ANTIQUIA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,68.42,5045,APARTADÓ,ANTIOQUIA,64.00,23350,LA APARTADA,CÓRDOBA,57.14
APARTADO ANTOQUIA,APARTADO ANTOQUIA,APARTADO ANTOQUIA,APARTADO ANTOQUIA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,68.42,5045,APARTADÓ,ANTIOQUIA,64.00,23350,LA APARTADA,CÓRDOBA,57.14
ARENAL SUR DE BOLIVAR,ARENAL SUR DE BOLIVAR,ARENAL SUR DE BOLIVAR,ARENAL SUR DE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13042,ARENAL,BOLÍVAR,67.16,13688,SANTA ROSA DEL SUR,BOLÍVAR,55.61,13001,CARTAGENA DE INDIAS,BOLÍVAR,54.00
ARGELIA,ARGELIA,ARGELIA,ARGELIA,,,,,,PENDIENTE,nombre oficial ambiguo sin departamento suficiente,5055,ARGELIA,ANTIOQUIA,100.00,19050,ARGELIA,CAUCA,100.00,76054,ARGELIA,VALLE DEL CAUCA,100.00
ARGELIA - VALLE DEL CAUCA,ARGELIA VALLE DEL CAUCA,ARGELIA VALLE DEL CAUCA,ARGELIA,,,,,,PENDIENTE,nombre oficial ambiguo sin departamento suficiente,5055,ARGELIA,ANTIOQUIA,100.00,19050,ARGELIA,CAUCA,100.00,76054,ARGELIA,VALLE DEL CAUCA,100.00
ARIGUANI- EL DIFICIL MAGDALENA,ARIGUANI EL DIFICIL MAGDALENA,ARIGUANI EL DIFICIL MAGDALENA,ARIGUANI EL DIFICIL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,47058,ARIGUANÍ,MAGDALENA,63.26,25001,AGUA DE DIOS,CUNDINAMARCA,58.06,44420,LA JAGUA DEL PILAR,LA GUAJIRA,54.05
ARIONA BOLIVAR,ARIONA BOLIVAR,ARIONA BOLIVAR,ARIONA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13052,ARJONA,BOLÍVAR,87.33,5150,CAROLINA,ANTIOQUIA,71.43,13042,ARENAL,BOLÍVAR,70.67
ARMENIA Q7UINDIO,ARMENIA Q7UINDIO,ARMENIA Q7UINDIO,ARMENIA Q7UINDIO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5059,ARMENIA,ANTIOQUIA,60.87,63001,ARMENIA,QUINDÍO,60.87,5004,ABRIAQUÍ,ANTIOQUIA,58.33
ARMERO  GUAYABAL,ARMERO GUAYABAL,ARMERO GUAYABAL,ARMERO GUAYABAL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25335,GUAYABETAL,CUNDINAMARCA,64.00,73055,ARMERO,TOLIMA,57.14,52621,ROBERTO PAYÁN,NARIÑO,57.14
ARMERO - GUAYABAL,ARMERO GUAYABAL,ARMERO GUAYABAL,ARMERO GUAYABAL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25335,GUAYABETAL,CUNDINAMARCA,64.00,73055,ARMERO,TOLIMA,57.14,52621,ROBERTO PAYÁN,NARIÑO,57.14
ARMERO GUAYABAL,ARMERO GUAYABAL,ARMERO GUAYABAL,ARMERO GUAYABAL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25335,GUAYABETAL,CUNDINAMARCA,64.00,73055,ARMERO,TOLIMA,57.14,52621,ROBERTO PAYÁN,NARIÑO,57.14
ARMERO GUAYABAL TOLIMA,ARMERO GUAYABAL TOLIMA,ARMERO GUAYABAL TOLIMA,ARMERO GUAYABAL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25335,GUAYABETAL,CUNDINAMARCA,64.00,73055,ARMERO,TOLIMA,61.14,52621,ROBERTO PAYÁN,NARIÑO,57.14
ASTREA-CESAER,ASTREA CESAER,ASTREA CESAER,ASTREA CESAER,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20032,ASTREA,CESAR,63.16,73686,SANTA ISABEL,TOLIMA,56.00,25377,LA CALERA,CUNDINAMARCA,54.55
AUDANAS SOGAMOSO,AUDANAS SOGAMOSO,AUDANAS SOGAMOSO,AUDANAS SOGAMOSO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,15759,SOGAMOSO,BOYACÁ,66.67,15696,SANTA SOFÍA,BOYACÁ,51.85,27075,BAHÍA SOLANO,CHOCÓ,50.00
AUTOMOTORES BOLÍVAR,AUTOMOTORES BOLIVAR,AUTOMOTORES BOLIVAR,AUTOMOTORES,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13473,MORALES,BOLÍVAR,59.56,19824,TOTORÓ,CAUCA,58.82,73236,DOLORES,TOLIMA,55.56
Abrego - N. De Santander,ABREGO N DE SANTANDER,ABREGO N DE SANTANDER,ABREGO N DE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54003,ÁBREGO,NORTE DE SANTANDER,70.59,15377,LABRANZAGRANDE,BOYACÁ,56.00,8634,SABANAGRANDE,ATLÁNTICO,52.17
Abrego N. De Santander,ABREGO N DE SANTANDER,ABREGO N DE SANTANDER,ABREGO N DE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54003,ÁBREGO,NORTE DE SANTANDER,70.59,15377,LABRANZAGRANDE,BOYACÁ,56.00,8634,SABANAGRANDE,ATLÁNTICO,52.17
Albania,ALBANIA,ALBANIA,ALBANIA,,,,,,PENDIENTE,nombre oficial ambiguo sin departamento suficiente,18029,ALBANIA,CAQUETÁ,100.00,44035,ALBANIA,LA GUAJIRA,100.00,68020,ALBANIA,SANTANDER,100.00
"Albania ,",ALBANIA,ALBANIA,ALBANIA,,,,,,PENDIENTE,nombre oficial ambiguo sin departamento suficiente,18029,ALBANIA,CAQUETÁ,100.00,44035,ALBANIA,LA GUAJIRA,100.00,68020,ALBANIA,SANTANDER,100.00
Altos Del Rosario- Bol .,ALTOS DEL ROSARIO BOL,ALTOS DEL ROSARIO BOL,ALTOS DEL ROSARIO BOL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13030,ALTOS DEL ROSARIO,BOLÍVAR,89.47,54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,68.42,52256,EL ROSARIO,NARIÑO,64.52
Amborco Palermo Huila,AMBORCO PALERMO HUILA,AMBORCO PALERMO HUILA,AMBORCO PALERMO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,41524,PALERMO,HUILA,67.64,73030,AMBALEMA,TOLIMA,60.87,54099,BOCHALEMA,NORTE DE SANTANDER,58.33
Anapoima Cund,ANAPOIMA CUND,ANAPOIMA CUND,ANAPOIMA CUND,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25035,ANAPOIMA,CUNDINAMARCA,76.19,25040,ANOLAIMA,CUNDINAMARCA,57.14,76364,JAMUNDÍ,VALLE DEL CAUCA,50.00
Anapoima Cund.,ANAPOIMA CUND,ANAPOIMA CUND,ANAPOIMA CUND,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25035,ANAPOIMA,CUNDINAMARCA,76.19,25040,ANOLAIMA,CUNDINAMARCA,57.14,76364,JAMUNDÍ,VALLE DEL CAUCA,50.00
Andalucía Valle,ANDALUCIA VALLE,ANDALUCIA VALLE,ANDALUCIA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76036,ANDALUCÍA,VALLE DEL CAUCA,75.00,8675,SANTA LUCÍA,ATLÁNTICO,61.54,73622,RONCESVALLES,TOLIMA,51.85
Argelia Valle del Cauca,ARGELIA VALLE DEL CAUCA,ARGELIA VALLE DEL CAUCA,ARGELIA,,,,,,PENDIENTE,nombre oficial ambiguo sin departamento suficiente,5055,ARGELIA,ANTIOQUIA,100.00,19050,ARGELIA,CAUCA,100.00,76054,ARGELIA,VALLE DEL CAUCA,100.00
Argentina Huila,ARGENTINA HUILA,ARGENTINA HUILA,ARGENTINA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,41378,LA ARGENTINA,HUILA,89.71,5055,ARGELIA,ANTIOQUIA,75.00,19050,ARGELIA,CAUCA,75.00
Armenia,ARMENIA,ARMENIA,ARMENIA,,,,,,PENDIENTE,nombre oficial ambiguo sin departamento suficiente,5059,ARMENIA,ANTIOQUIA,100.00,63001,ARMENIA,QUINDÍO,100.00,13042,ARENAL,BOLÍVAR,76.92
"Armenia ,",ARMENIA,ARMENIA,ARMENIA,,,,,,PENDIENTE,nombre oficial ambiguo sin departamento suficiente,5059,ARMENIA,ANTIOQUIA,100.00,63001,ARMENIA,QUINDÍO,100.00,13042,ARENAL,BOLÍVAR,76.92
BARANOA ATALANTICO,BARANOA ATALANTICO,BARANOA ATALANTICO,BARANOA ATALANTICO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13673,SANTA CATALINA,BOLÍVAR,56.25,8078,BARANOA,ATLÁNTICO,56.00,73675,SAN ANTONIO,TOLIMA,55.17
BARBOSA SANTANDEER,BARBOSA SANTANDEER,BARBOSA SANTANDEER,BARBOSA SANTANDEER,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54553,PUERTO SANTANDER,NORTE DE SANTANDER,70.59,5079,BARBOSA,ANTIOQUIA,56.00,68077,BARBOSA,SANTANDER,56.00
BARBOSA-SANTANDEER,BARBOSA SANTANDEER,BARBOSA SANTANDEER,BARBOSA SANTANDEER,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54553,PUERTO SANTANDER,NORTE DE SANTANDER,70.59,5079,BARBOSA,ANTIOQUIA,56.00,68077,BARBOSA,SANTANDER,56.00
BARRANCAS GUAITRA,BARRANCAS GUAITRA,BARRANCAS GUAITRA,BARRANCAS GUAITRA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,44078,BARRANCAS,LA GUAJIRA,69.23,50110,BARRANCA DE UPÍA,META,66.67,94343,BARRANCOMINAS,GUAINÍA,60.00
BARRANCAS GUAJIRA,BARRANCAS GUAJIRA,BARRANCAS GUAJIRA,BARRANCAS GUAJIRA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,44078,BARRANCAS,LA GUAJIRA,69.23,50110,BARRANCA DE UPÍA,META,66.67,94343,BARRANCOMINAS,GUAINÍA,60.00
BARRANCAS LAGUAJIRA,BARRANCAS LAGUAJIRA,BARRANCAS LAGUAJIRA,BARRANCAS LAGUAJIRA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,44078,BARRANCAS,LA GUAJIRA,64.29,50110,BARRANCA DE UPÍA,META,57.14,13074,BARRANCO DE LOBA,BOLÍVAR,57.14
BARRANQUILLA - LOCALIDAD SUROCCIDENTE,BARRANQUILLA LOCALIDAD SUROCCIDENTE,BARRANQUILLA LOCALIDAD SUROCCIDENTE,BARRANQUILLA LOCALIDAD SUROCCIDENTE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8001,BARRANQUILLA,ATLÁNTICO,51.06,27150,CARMEN DEL DARIÉN,CHOCÓ,42.31,25843,VILLA DE SAN DIEGO DE UBATÉ,CUNDINAMARCA,41.94
